pk,title,overview,release_date,poster_path,vote_average,popularity,key
550,프로메어,"모든 것이 불타버릴 인류에 닥친 최대 위기! 지구의 운명이 걸린 거대한 불꽃 전쟁이 펼쳐진다!  불을 다스리는 돌연변이 ‘버니쉬’의 습격을 받은 지 30년, 한층 더 강력해진 ‘매드 버니쉬’가 등장하며 지구는 또 한번 새로운 위협에 휘말리고, 이에 맞서기 위한 최정예 특수부대 ‘버닝 레스큐’가 결성된다.  불타는 혼을 지닌 ‘버닝 레스큐’ 대원 ‘갈로 티모스’는 마침내 ‘매드 버니쉬’의 수장 ‘리오 포티아’를 마주하게 되고 지구의 운명을 건 두 사람의 최강 빅매치가 시작되는데…",2019-05-24,/6QQjquBHiKyVowrv2ClfefXM0A9.jpg,7,18.133,TsnUub4fQtI
551,딥 블루 씨 2,"상어전문가인 '칼훈'박사는 듀란트 제약회사로부터 포로젝트 자문 요청을 받게 된다. 그리고 방문한 수상연구기지에서는 황소상어를 대상으로 연구를 진행하고 그것으로 신약개발을 진행한다.  하지만, 상어의 지능을 향상시키는 연구에 대해 불안하기만 한데...",2018-04-17,/xqjAHXMJLORx9vVsCTJ6ZPJcr3D.jpg,5.2,18.179,KA3YIybS9ys
552,배틀 크랙,"2242년, 기하급수적으로 늘어난 인구로 인해 더 이상 지구에서의 생존이 불가능하다 판단한 인류는 제2의 지구로 이주를 진행한다. 마지막 선별 인원들을 태운 헤라클레스 호가 출발하고 우주 항해 도중 선원들이 하나둘씩 사라지면서, 모두가 혼란에 빠진다. 이에 사건을 조사하던 ‘클레이’ 와 동료들은 우주선에 ‘다른 존재’가 있다는 사실과 함께, 인류의 멸망을 불러올 충격적인 비밀을 알게 되는데...",2020-12-17,/8ouNEhnjjX6NVnzhmHtdpTTbBs1.jpg,4.3,25.686,AG7ml1G2lI4
553,비디오드롬,유선 방송 사장 맥스의 하루는 하루 일정을 알려주는 비디오와 함께 시작한다. 고객들의 환상과 욕구 불만을 비디오를 통해 해소시키고자 하는 맥스는 고통을 받아야 성적으로 만족을 느끼는 닉키를 사귀게 된다. 맥스는 ‘음극서 전도단체’에서 브라이언 오블리언 교수를 만나고 교수가 만든 비디오드롬을 통해 새로운 환각세계를 경험하게 되는데...,1983-02-04,/dBqp1SxlqnJEHYDM9sNelXoQsO1.jpg,7.3,18.415,v8BUXKcp8zE
554,블리딩 스틸,"초대형 범죄 사건의 배후에 있던 누군가가 생체병기 최고 권위자의 목숨을 노리기 시작한다. 그를 지키기 위해 막강한 실력을 가진 SWAT 요원들이 모인다! 작전이 끝나고 몇 년 후, 어느 유명 작가의 소설이 발간되며 조직이 노리는 실체가 표면 위로 드러나게 되는데...",2017-12-18,/eEugLGTQWEGG6RFWjTxfdVD3Jag.jpg,5.9,24.918,PycUqhQxR1Y
555,컨테이젼,"홍콩 출장에서 돌아온 베스(기네스 팰트로)가 발작을 일으키며 사망하고 그녀의 남편(맷 데이먼)이 채 원인을 알기 전에 아들마저 죽음을 당한다. 얼마 지나지 않아 세계 각국의 사람들이 같은 증상으로 사망한다. 일상생활의 접촉을 통해 이루어진 전염은 그 수가 한 명에서 네 명, 네 명에서 열 여섯 명, 수백, 수천 명으로 늘어난다. 한편, 미국 질병통제센터의 치버 박사(로렌스 피시번)는 경험이 뛰어난 박사(케이트 윈슬렛)를 감염현장으로 급파하고 세계보건기구의 오란테스 박사(마리옹 꼬띠아르)는 최초발병경로를 조사한다. 이 가운데 진실이 은폐됐다고 주장하는 프리랜서 저널리스트(주드 로)가 촉발한 음모론의 공포는 그가 운영하는 블로그를 통해 원인불명의 전염만큼이나 빠르게 세계로 퍼져가는데...",2011-09-08,/52DrX7RvAVtzRJ9iEdtv4X7O9wI.jpg,6.6,24.657,9-bG9iin6Ic
556,턱시도,"총알 택시 운전사 지미 통(성룡 분), 그의 환성적인 운전 솜씨를 눈여겨 보던 비밀 첩보국 CSA는 그를 최고의 비밀 요원 데블린의 개인 운전사로 스카웃한다. 하지만 데블린의 진짜 정체도 모른 채 그의 집으로 들어온 지미. 그저 백만장자에 적당한 여자나 꼬시며 인생을 즐기는 듯 보이는 데블린과 스스럼 없이 지내는데. 그러나 친구처럼 지내는 둘 사이에도 꼭 지켜야할 규칙은 있었다. 어느날, 데블린의 차가 정체 모를 폭탄 테러를 당한다. 지미를 구하고 중상을 입은 데블린. 의식을 잃어가며 지미에게 '턱시도'를 남기는데. 혼란스러운 지미. 어떨결에 턱시도를 입은 지미는 상상도 못한 국가 기밀을 알게 된다. 자신이 입은 턱시도가 바로 CSA가 자랑하는 세계 최고의 최첨단 비밀 병기라는 것. 그리고 특공무술에 스파이더맨 시범까지 제멋대로 움직이는 턱시도에 혼쭐이 난 지미에게 갑자기 본부로부터 비밀 지령이 떨어진다. 바로 전세계 식수 시장을 장악하려는 배닝의 음모를 파헤치라는 것. 위험천만한 첩보 세계에 뛰어든 지미 통, 그는 과연 세계를 구할 수 있을까?",2002-09-27,/hBxmTBzlyEdVMFlt9giWAKu9SZZ.jpg,5.7,17.903,5FeOoZrWSKI
557,A.I. 라이징,"점점 황폐화되고 있는 2148년의 지구. 인간들은 생존을 위해 자원을 사회주의적인 방법으로 통제하기 시작하고, 다국적 거대기업 에델레지는 지구 밖으로 시선을 돌려 우주 식민지 개척사업에 박차를 가한다. 이를 위해 화성탐사 경력이 있는 베테랑 우주인 밀루틴을 고용해 알파별 탐사 임무를 부여하고 밀루틴은 사이보그 니마니와 함께 알파별을 향한 긴 여정을 시작한다. 고립된 우주공간. 고독한 시간이 길어질수록 그는 여성의 모습을 한 니마니에게 묘한 감정을 가지기 시작하는데…",2018-02-25,/3ATYhqygW7z5L5xpL8qBM0KudpF.jpg,5.1,19.66,XLFCmJkbCKw
558,포스 카인드,"40년 동안 흔적도 없이 사라진1200명의 주민, 그때마다 FBI가 동원되지만 뚜렷한 이유를 찾지 못한다. 한편 환자들에게서 미스터리한 공통점을 발견하고 실체에 접근하기 위해 최면치료를 감행하던 타일러 박사(밀라 요보비치)는 자신의 환자가 경찰과 대치극을 벌이다 가족도 죽이고 자살해버리는 최악의 사건을 겪에 된다. 경찰은 사고의 원인을 최면치료 때문이라 단정짓고 실험을 멈추길 강요하지만 그녀는 실험을 계속한다. 결국 딸마저 실종 당하자 그녀는 위험한 실체와의 접촉을 시도하는데…",2009-11-06,/vfnsGUwurUQqlpvArBvUVc9rYXa.jpg,6.3,21.899,JQBU4HvN5MY
559,블랙 미러: 밴더스내치,"1984년 6월. 젊은 프로그래머 스테판 버틀러는 제롬 F. 데이비스가 쓴 밴더스내치라는 게임북을 게임화하려는 열망을 품고 있었다. 버틀러는 소설의 게임화를 위하여 잘나가는 게임 회사인 터커 소프트에 찾아가서 사장인 모함 터커와 수석 제작자 콜린 리트먼에게 밴더스내치의 게임화를 제안한다. 버틀러는 게임의 크리스마스 시즌 발매를 목표로 잡고, 터커에게 자사 직원들과 함께 게임을 제작하자는 제안을 받는다. 그리고 서서히 무너져 내리는 가상과 현실의 경계. 이제 게임의 엔딩은 그의 선택에 달려 있다.",2018-12-28,/maSivPzLAmyKl3dpHHiCVUpcmQ4.jpg,6.8,16.354,p4kQwWf8nvI
560,둠스데이: 지구 최후의 날,"지구에는 치명적인 바이러스로 인해 버려진 땅이 있다.  전세계의 생존을 위협하는 치명적인 바이러스가 발생했다. 온몸에 상처와 출혈을 일으키고 결국엔 장기까지 녹여버리는 이 살인적인 바이러스는 발견된 지 며칠 만에 지구의 수많은 사람들을 감염시켰다. 정부는 이 곳을 “위험지역”으로 선포함과 동시에 바이러스의 확산을 막고자 이 곳과 연결된 모든 도로와 다리, 철도를 봉쇄하고 통행 금지를 목적으로 아무도 침입할 수 없는 철강의 성벽을 세워 격리지역으로 만들었다.  그렇게 이 곳은 지구상에서 버려진 땅, 사람들 기억 속에서 잊혀진 땅이 되었다.  그리고 25년 후…  지구 최후의 날이 다가오고 있다!  런던에서는 치명적인 바이러스가 다시 발생하고 안전국의 국장 빌 넬슨은 위성을 통해 모두가 죽었을 거라 믿었던 격리지역에 생존자가 살아있음을 알게 된다. 생존자가 살아 있다는 것은 바이러스의 치료제가 있다는 것이라고 믿은 빌 넬슨 국장은 이든 소령과 함께 최강의 멤버들로 구성된 부대를 25년간 봉쇄된 격리지역으로 보낸다. 외부와 완전히 차단된 격리지역에서 여전사 이든과 최강의 멤버들은 바이러스가 인류를 지구 최후의 날로 몰아가기 전에 치료제를 찾을 수 있을까? 과연 이든과 최강의 멤버들은 살아 돌아 올 수 있을까?",2008-03-14,/q9H7gEWbttGmF0j0uhEtClQYJHS.jpg,6,26.639,fJDVi0BMabU
561,위험한 게임,"컴퓨터 광인 데이빗(매튜 브로데릭 분)은 새로 출시되는 컴퓨터 게임 프로그램을 해킹으로 입수하려다가, 우발적으로 엉뚱하게 노래드(NORAD: 북미방공사령부)에 설치된 주컴퓨터로 들어가, 그안에 내장된 전쟁 게임 프로그램과 연결된다. 데이빗은 멋도 모르고 게임의 컴퓨터인 조슈아(Joshua)와 '범인류적 핵전쟁 게임'을 했다가 부모에게 불려나가게 되자 컴퓨터를 끈다. 그러나 이 시각에 노래드본부 사령실 수정궁에서는 난리가 난다. 데이빗의 게임 장난이 노래드 사령실 스크린에 마치 실황인 것처럼 나타났다 사라진 것이다. 원래 죠슈아는 노래드에서 가상 3차대전을 대비해 만든 전쟁수행계획반응(WOPR: War Operation Plan Response)이라는 컴퓨터 계획의 일부로 스스로 학습하는 컴퓨터 프로그램이다.  데이빗은 당국에 추적되어 노래드로 압송돼 온다. 그곳 방에서 데이빗은 자기가 게임을 중단했음에도 불구하고, 상대방인 조슈아 전쟁 게임을 계속하고 있음을 발견하고 깜짝놀란다. 게다가 노래드가 이 상황을 오해하고 실전조치를 취할 것임을 깨닫고 조슈아를 중단시켜야 함을 외치지만 어른들은 조슈아를 간첩으로 단정한다. 데이빗은 간신이 노래드 사령실을 탈출, 친구 제니퍼와 함께 조슈아 프로그램을 만들어낸 휠큰 교수를 찾아가 조슈아를 중단 시키도록 설득한다. 휠큰은 현재 진행 중인 스크린상의 전쟁이 환상임을 알려주며, 실전적인 대응을 하지 말라고 하나, 컴퓨터는 이미 인간들의 지령 수용을 스스로 거부한채, 발사 태세에 들어가 미사일 발사 암호 탐색을 하게 된다.",1983-06-03,/zZ1rN4LoPxKNfAp67Xl300WxVeD.jpg,7.1,26.942,YIh41wZEd5c
562,슈퍼걸,"크립톤 성의 생존자들은 아르고 시티(Argo City)라는 물의 혹성에 살고 있다. 어느 날, 조각가인 잘타(Zaltar: 피터 오툴 분)가 몰래 잠시 가져온 그들의 에너지원인 '오메가 헤드론'이라는 신비의 광석을 가지고 장난하던 소녀 카라(Supergirl/Linda Lee: 헬렌 슬레이터 분)는 그만 그것을 우주로 날려버리는 실수를 한다. 책임을 느낀 그녀는 오메가 헤드론을 찾아 몰래 우주선을 탄다. 오메가 헤드론은 지구에 떨어지고, 이를 따라 지구에 도착한 카라는 슈퍼걸이 된다. 오메가 헤드론은 마녀 셀레나(Selena: 페이 다나웨이 분)의 손에 들어가고 그녀는 이것의 막강한 힘을 이용해 세계를 지배할 야심을 불태운다. 한편 카라는 '린다 리'라는 이름으로 지구의 소녀로 위장하여 여학교에 입학한 후 오메가 헤드론을 찾기 시작한다.",1984-07-01,/6OfuKKCPFclHOj4SSRRpLzF1lfP.jpg,5.4,19.586,608EbBVkiTI
563,엔카운터,"우주의 유성이 지구로 떨어진 어느 날, 정신을 조종하는 외계 기생충이 지구에 퍼지기 시작한다. 외계 기생충에 관한 일급 기밀 정보를 입수한 해병 특수대원 말릭은 두 아들 제이와 보비를 구하기 위해 2년 만에 피야의 집으로 향한다. 말릭은 차고에 전처 피야와 딜런을 묶어 놓고 10살 제이, 8살 보비와 함께 치료제가 개발 중인 네바다의 그룸 레이크 기지로 출발한다. 얼마 후 웨스트 보안관이 말릭을 검문하고, 보안관의 눈에서 기생충을 본 말릭은 그를 쓰러뜨리고 달아난다. 말릭은 지구를 침공한 외계 미생물이 인류의 반을 점령했다고 제이와 보비에게 알려준다. 그리고 가석방 담당자 해티에게 전화해서 차고에 있는 피야를 도와달라고 부탁한다. 해티는 아동 유괴 전담 FBI 특수 요원 셰퍼드와 랜스에게 말릭이 상관을 구타하고 2년 동안 수감되어 있었다는 사실을 진술한다. 말릭에게 1만 달러의 현상금이 내걸리고 셰퍼드와 랜스는 제이와 보비의 구출 작전을 시작하는데...",2021-12-03,/AjRUsn8m2znK4mQuYR5fUguBDQM.jpg,6.4,19.417,SB44bZVe-c4
564,인랑,"제2차 세계대전 패전 후 일본, 초고속 경제성장을 이루며 극심한 빈부격차가 발생함과 동시에 무장 반정부세력 ‘섹트’의 세력이 더욱 커져가던 혼돈의 시기. ‘섹트’의 테러가 극렬해지자 이를 진압하기 위해 독자적인 권한과 군사력을 가진 수도권 치안 경찰기구 수도경 특기대를 창설한다. 그리고 비밀 첩보 암살팀 ‘인랑’에 대한 무성한 소문이 떠돌게 된다. 특기대 최정예요원 ‘후세 카즈키’는 임무 수행 중 ‘섹트’의 빨간 두건단(폭발물 운반하는 여자나 아이)을 맞닥뜨리지만, 제압하지 못하고 망설이던 찰나 소녀는 스스로 자폭한다. 그날의 트라우마와 죄책감으로 인해 찾아간 소녀의 납골당에서 그녀의 언니를 만나게 되는데… 운명을 거스르고, 사랑을 선택할 수 있겠는가?",1999-11-17,/vJmDFZnB4NxOjVJiJhBS2hPs1cl.jpg,7.4,23.628,leTBtP_pUm0
565,넥스트,"라스베가스의 마술사 크리스 존슨. 그는 2분 후의 미래를 볼 수 있는 아주 특별한 능력을 갖고 있지만, 가급적 드러내지 않고 조용히 지내려 한다. 그러던 어느 날, 카지노에서 총기강도 사건을 예견하고, 사고를 방지하려다가 도리어 총기강도 사건에 휘말린다. 한편, 그의 능력을 알아챈 FBI 는 LA에 핵폭탄이 설치된다는 정보를 입수, 이를 해결할 수 있는 사람은 크리스 뿐임을 직감한다. 겉으로는 지명수배자를 추적하는 것 같지만 사실은 핵폭발을 막기 위해 크리스를 잡으려는 FBI. 그들은 크리스가 운명이라고 믿는 리즈 를 이용해 그가 빠져나갈 수 없는 덫을 만들고, FBI와 크리스, 그리고 테러리스트는 시간의 경계를 넘나들며 어느 것이 실제이고 어느 것이 미래인지 구분되지 않는 팽팽한 두뇌게임을 시작한다.",2007-04-25,/xk9gXe9U1oU602AUHSwjvhnys1U.jpg,6,22.626,OwIFRm7sy8E
566,너티 프로페서,셔먼 클럼프 교수(에디 머피)는 실력있는 교수로 대학에서 강의를 하고 있다. 동시에 그는 햄스터를 실험대상으로 하여 사람의 체중을 뺄 수 있는 유전자적 약물을 연구하고 있었다. 그 자신이 보통 사람들 보다 워낙 덩치가 크기때문에 35세가 되도록 연애 한 번 해보지 못한 것이다. 그런 그의 눈 앞에 칼라 퍼티(제이다 핀켓)라는 어여쁜 여선생이 나타나고 어머니에게서 용기를 얻은 셔먼은 칼라에게 생전 처음으로 데이트 신청을 한다. 칼라의 승낙으로 젊은이들이 잘 가는 클럽에 간 두 사람은 그 클럽의 코메디언 때문에 저녁을 망치고 만다. 남의 약점을 골라 공격하여 사람들을 웃기는 그 코메디언이 셔먼의 뚱뚱한 몸매를 소재로 도마위의 생선처럼 난도질을 했던 것이다. 이에 충격을 받은 셔먼은 지금까지 양호하게 결과가 나왔음을 고려하여 자신이 직접 약을 마셔보기로 한다. 결국 그는 300파운드(약 135 킬로그램)이라는 경이로운 체중 감량을 하게 되고 그로 인해 새로운 제2의 자신인 버디 러브(에디 머피)가 탄생하게 된다. 그러나 유전자 변이 과정에서 체구뿐만아니라 성격마저 변해 따뜻하고 여유롭던 셔먼의 성격은 매우 오만하고 안하무인격인 성격의 버디로 바뀌었다. 칼라와 함께 데이트를 나간 그는 먼저 셔먼이 갔던 클럽을 찾아가 셔먼에게 망신을 준 코미디언의 약점을 잡아 사람들 앞에서 창피를 준다. 버디는 점점 셔먼이 아닌 자신이 셔먼의 자리를 차지하려 하고 셔먼은 그에 당혹해 한다. 셔먼은 버디에게서 자신의 위치를 다시 찾고 칼라를 얻기 위해 조수와 함께 싸우게 되고 동창회 장에서 드디어 버디를 이기고 자신을 되찾게 된다. 행복이란 체중에 달린 것이 아니라 있는 그대로의 자신에게서 찾아야 한다는 말을 남기고. 결국 칼라는 비록 자기 체중의 몇배가 되는 따뜻한 셔먼에게로 돌아온다.,1996-06-28,/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,5.6,22.623,L2pavgM9Zdc
